EIN,NAME,STREET,CITY,ZIP,ACTIVITY,NTEE_CD,REVENUE_AMT
141881183,OPALS HOUSE NFP INC,5022 MARNE DR,BLACK JACK,63033-8526,0,P43,43895.0
141881670,WEBSTER COUNTY ANIMAL RESCUE INC,419 GIVENS BRANCH RD,MARSHFIELD,65706-9391,0,D20,0.0
141883500,HANNIBAL CLINIC HEALTH SERVICES,PO BOX 311,HANNIBAL,63401-0311,0,E30,24571.0
141883506,CHRISTIAN FAMILY CAMP,8860 LADUE RD STE 220,SAINT LOUIS,63124-2012,0,X20,0.0
141890172,BAPTIST REVIVAL CENTER,9593 ELAND RD,NEOSHO,64850-7272,0,X20,
141898384,HOLY MIRACLE TEMPLE,6696 BLOSSOMWOOD DR,FLORISSANT,63033-5338,0,X20,
141907783,ST LOUIS COUNTY VETERANS COALITION,105 N ST CHARLES ST,FLORISSANT,63031-5910,0,W30,0.0
141920797,ELLSINORE YOUTH AND COMMUNITY CENTER,21 W CLEVELAND AVENUE,ELLISNORE,63937-0000,0,O20,0.0
141926747,PRESENT HELP MINISTRIES,8614 PARTRIDGE AVE,SAINT LOUIS,63147-1312,0,P52,0.0
141934549,COVENANT LIFE MINISTRIES INC,1756 WHITE RD,BATES CITY,64011-8036,0,X20,0.0
141936504,FRIENDLY TEMPLE APARTMENTS II INC,1001 CRAIG RD STE 200,SAINT LOUIS,63146-6202,0,L21,312592.0
141954216,KOREAN WAR VETERANS ASSOC ROLLA CHAP 281,11975 COUNTY ROAD 8010,ROLLA,65401-7992,0,W30,0.0
141954344,DAVID LUGO MINISTRIES INC,12314 ASKEW ST,GRANDVIEW,64030-1512,0,X20,66881.0
141957113,LAKE OF THE OZARKS MAJOR CASE SQUAD,111 S OAK ST,ELDON,65026-1575,0,I60,0.0
141979983,HANNIBAL FREE CLINIC INC,160 PROGRESS RD,HANNIBAL,63401-6630,0,E30,101483.0
141982606,HARVEST BIBLE CHAPEL ST LOUIS,17795 WILD HORSE CREEK RD,CHESTERFIELD,63005-3710,0,X21,
141987398,NEWTON COUNTY FOOD BASKET BRIGADE INC,PO BOX 925,NEOSHO,64850-0925,0,K31,0.0
141994728,GATEWAY BAPTIST CHURCH,8201 S BROADWAY,SAINT LOUIS,63111-3802,0,X21,
141996653,BEACON OF HOPE,PO BOX 258,CAMERON,64429-0258,0,X20,0.0
161625828,COMMUNITY BREAST CARE PROJECT,2854 S TEN MILE DR,JEFFERSON CTY,65109-1007,0,G30,48802.0
161634632,FREDERICK TRICE MINISTRIES INC,PO BOX 35,WENTZVILLE,63385-0035,0,X20,0.0
161641141,RETURNING GLORY,34505 E DRINKWATER RD,LONE JACK,64070-8567,0,E50,29569.0
161641824,SOMALI CENTER OF KANSAS CITY MISSOURI INC,1340 ADMIRAL BLVD,KANSAS CITY,64106-1567,0,X40,
161642237,MARIPOSA MENS WELLNESS INSTITUTE,4976 ITASKA ST,SAINT LOUIS,63109-2911,0,F70,0.0
161657137,HELPING HANDS OUTREACH CENTER OF GASCONADE COUNTY,3522 KOZARK RD,OWENSVILLE,65066-2600,0,K31,59191.0
161662132,PPS FOUNDATION FOR WOMEN IN NEED INC,3662 E MOONGATE LN,SPRINGFIELD,65802-6254,0,P80,92319.0
161671788,HORIZON HOUSING DEVELOPMENT COMPANY,3001 ARSENAL ST,SAINT LOUIS,63118-2204,0,L21,816228.0
161685530,LA PARAGON CHRISTIAN MINISTRY CHURCH INC,1052 WILSON AVE,UNIVERSITY CY,63130-2235,0,X21,
161703568,JOHN H GLENN PARENT TEACHER ORGANIZATION INC,18745 COUNTY ROAD 390,ST JOSEPH,64505-3592,0,B94,0.0
161710910,HOLY TEMPLE OF GOD CHURCH OF MIRACLES AND SCHOOL OF MINISTRIES,2710 S WESTPORT RD,INDEPENDENCE,64052-1359,0,X21,
161717642,MERAMEC RIVER RECREATION ASSOCIATION,2650 DELMAR BLVD,SAINT LOUIS,63103-1404,0,C20,0.0
161723013,LIFE DEVELOPMENT MINISTRIES,4214 W STANFORD ST,SPRINGFIELD,65807-0952,0,X20,0.0
161725606,COLUMBUS HOME ASSOCIATION OF VIENNA INC,PO BOX 301,VIENNA,65582-0301,0,N31,153493.0
161736271,HIDDEN TREASURE MINISTRY,PO BOX 491,GRANDVIEW,64030-0491,0,X20,65718.0
161757789,LOGOS GOSPEL ASSEMBLY,1237 ADDISON DR,ST LOUIS,63137-2115,0,X20,
161764129,COMO YOUTH WORKS,1002 FAY ST,COLUMBIA,65201-4716,0,O20,388229.0
161765276,INTERNATIONAL INSTITUTE COMMUNITY DEVELOPMENT CORPORATION,3401 ARSENAL ST,SAINT LOUIS,63118-2001,0,P84,70025.0
161769474,WORDS OF LIFE MINISTRY,23 MICHELLE LN,ST PETERS,63376-2301,0,X21,
161776543,ST PAUL MISSIONARY BAPTIST CHURCH,10839 LANGFORD DR,ST LOUIS,63136-5707,0,X21,
161779407,BEAUTY FOR ASHES FULL GOSPEL MINISTRIES,12373 HORIZON VILLAGE DR APT F,SAINT LOUIS,63138-2736,0,X20,
200016197,CEDAR RIDGE STATE SCHOOL PTO,901 N OLIVE ST,NEVADA,64772-1235,0,B94,0.0
200016867,DAYSPRING OUTREACH MINISTRIES,3702 E 10TH ST,JOPLIN,64801-5624,0,X20,326844.0
200022871,KAUFFMAN SCHOLARS INC,4801 ROCKHILL RD,KANSAS CITY,64110-2046,0,B90,
200029033,HEART HEALTH OF SOUTHEAST MISSOURI,201 FLOYD ST,KENNETT,63857-2450,0,G43,25042.0
200044843,CHURCH OF FAITH,10596 CHAPPARAL PARK,DEXTER,63841-8506,0,X21,
200048303,SHAW NEIGHBORHOOD YOUTH AND FAMILY LEADERSHIP PROGRAM,4054 SHAW BLVD,SAINT LOUIS,63110-3622,0,B90,0.0
200067529,CHRISTIAN YOUTH AND FAMILY ALLIANCE,703 S OLIVE ST,HOLDEN,64040-1443,0,X20,
200101408,EMBRACE A VILLAGE,PO BOX 1755,FENTON,63026-1755,0,P80,155276.0
200107613,FAMILY OF CHRIST FELLOWSHIP,1051 VENTURE DR,SAINT PETERS,63376-6454,0,X20,
200108339,WINNETONKA VOCAL MUSIC PARENTS ASSOCIATION,5815 NE 48TH ST,KANSAS CITY,64119-3803,0,B94,12922.0
200108859,GATEWAY BIBLE CHURCH INC,RR 1 BOX 114,BLACK,63625-9701,0,X20,
200118537,WAY OF CHRIST,PO BOX 218,PECULIAR,64078-0218,0,X21,
200126713,LITTLE BIT FOUNDATION,516 HANLEY INDUSTRIAL CT,BRENTWOOD,63144-1902,0,P20,3960542.0
200127985,FREEDOM CHURCH,1006 ENGLAND RD,BONNE TERRE,63628-6000,1002029,X21,
200128571,COMMUNITY BEHAVIOR HEALTH,1027 S VANDEVENTER AVE,SAINT LOUIS,63110-3800,0,F20,0.0
200150470,KANSAS CITY MISSOURI MOUNTED PATROL,9000 E 155TH ST,KANSAS CITY,64149-1158,0,I60,0.0
200160263,SKINNER MINISTRIES,3162 S 124TH RD,FLEMINGTON,65650-9577,0,X20,41351.0
200170771,THE LAB SCHOOL,514 E ARGONNE DR,SAINT LOUIS,63122-4526,0,B21,339753.0
200189372,WESTON MINISTERIAL ALLIANCE INC,PO BOX 38,WESTON,64098-0038,0,X90,
200215460,WESTPORT COMMUNITY IMPROVEMENT DISTRICT,4050 PENNSYLVANIA ROOM M100,KANSAS CITY,64111-3024,0,P99,1081896.0
200220760,MID-MISSOURI CENTER PROJECT INC,PO BOX 521,COLUMBIA,65205-0521,0,P80,56423.0
200256501,PRAISES TO HIM MINISTRIES,23410 MONROE ROAD 840,PARIS,65275-2612,0,X20,0.0
200265693,THE EYE CARE CHARITY OF MID-AMERICA,229 MILLWELL DR,MARYLAND HTS,63043-2511,0,P30,759482.0
200269153,TRINITY WORSHIP CENTER MICHAEL WASSON MINISTRIES INC,11931 HIGHWAY 32,ROBY,65557-8106,0,X20,
200279962,CAMERON TOYS FOR TOTS,121 W 3RD ST,CAMERON,64429-1708,0,P58,0.0
200319917,EQUINE-ASSISTED THERAPY INC,3369 HIGHWAY 109,WILDWOOD,63038-2237,0,F60,419683.0
200322734,FISHERS OF MEN INTERNATIONAL INC,PO BOX 8185,JOPLIN,64802-8185,0,X20,0.0
200324474,PARKVILLE WOMENS CLINIC,6326 N LUCERNE AVE,KANSAS CITY,64151-3199,0,P40,284650.0
200334942,CHARLES EDWARDS ANDERSON FOUNDATION,3611 BLUE RIDGE EXT APT 9,GRANDVIEW,64030-1570,0,P20,
200336510,TURN THE HEART MINISTRIES INCORPORATED,201 RIVER BEND RD,BRANSON,65616-8671,0,X21,
200336529,CORNERSTONE A CATHOLIC SCRIPTURE,2126 BALLAS VIEW DR,SAINT LOUIS,63122-2136,0,X22,83941.0
200343299,TRANSFORMING LIFE CHURCH,1864 N COMMERCE DR,NIXA,65714-7603,2006007,X20,
200366357,CAMP DAVID OF THE OZARKS INC,11305 PVT DR 5316,ROLLA,65401-0000,0,P40,296270.0
200377230,NATIONAL PSYCHOLOGY TRAINING CONSORTIUM,2885 W BATTLEFIELD ST,SPRINGFIELD,65807-3952,0,B90,815759.0
200391453,CONGENITAL HEART DEFECTS FAMILIES ASSOCIATION,615 NE 94TH TER,KANSAS CITY,64155-3358,0,G43,56051.0
200394993,HEATHWOOD COMMUNITY CENTER LLC,4001 BLUE PKWY STE 102,KANSAS CITY,64130-2350,0,N31,341753.0
200406034,CAMP SHALOM INC,949 PEACEFUL TRL,LESLIE,63056-1534,0,X20,0.0
200431895,OLDFIELD OPRY INC,390 S LINDEN AVE,SPARTA,65753-9106,0,B90,0.0
200493511,GILDAS CLUB KANSAS CITY,21 W 43RD ST,KANSAS CITY,64111-1804,0,G30,505763.0
200542059,LIVING INSIGHTS,6361 CLAYTON RD,CLAYTON,63117-1808,0,X90,0.0
200554087,BARRY COUNTY FIRECHIEFS ASSOCIATION,30625 STATE HIGHWAY 86,EAGLE ROCK,65641-7200,0,M24,0.0
200568282,FLORIDA COLLEGE MISSOURI SUMMER CAMP INC,657 HILL DR,EUREKA,63025-3730,0,X20,0.0
200580660,GODS HOUSE OF WORSHIP,9610 WINKLER DR,SAINT LOUIS,63136-3046,0,X20,
200587007,MISSOURI INTERFAITH DISASTER RESPONSE ORGANIZATION INC,3601 AMRON CT,COLUMBIA,65202-1918,0,M20,0.0
200590254,GATEWAY OFF-ROAD CYCLIST,5673 WRENWYCK PL,WELDON SPRING,63304-1240,0,N32,0.0
200602950,DIVINE HOLINESS OUTREACH MINISTRY,PO BOX 903,CARUTHERSVLLE,63830-0903,0,X20,
200603679,CARING FOR KIDS INC,8000 BONHOMME AVE STE 214,SAINT LOUIS,63105-3515,0,P30,82989.0
200623293,ANTHROPAIDEIA INC,1033 CORPORATE SQUARE DR,SAINT LOUIS,63132-2928,0,F70,300790.0
200638117,NEWBURG CHRISTIAN WORSHIP ASSEMBLY,18070 COUNTY ROAD 7360,NEWBURG,65550-9087,0,X21,0.0
200664480,FRIENDS OF WARRIOR WRESTLING INC,251 BERLEKAMP DR,SAINT CHARLES,63303-5004,0,O20,0.0
200691782,BEREAN MISSION ALLIANCE INC,893 NAPOLI DR,BALLWIN,63021-6441,0,X21,67458.0
200692546,JOY IN THE MORNING OF ELLISVILLE FOUNDATION,137 CLARKSON RD,ELLISVILLE,63011-2217,0,P33,
200727112,EAGLE CREEK FAMILY CHURCH,125 SE STUART RD,LEES SUMMIT,64082-2333,0,X21,
200743019,MCCLENDON MINISTRIES INC,PO BOX 34095,BERKELEY,63134-0095,0,X20,
200759451,MARK REYNOLDS MEMORIAL BIKE FUND INC,3123 GENE FIELD RD,SAINT JOSEPH,64506-2040,0,P20,0.0
200773582,INTERNATIONAL AFRICAN MISSIONS MINISTRIES INC,PO BOX 6731,LEES SUMMIT,64064-6731,0,X20,179722.0
200807035,MISSION CHINA,8053 US HIGHWAY 160,WALNUT SHADE,65771-9223,0,X20,0.0
200813485,SECOND CHANCE SHELTIE RESCUE INC,11860 DOVERHILL CT,SAINT LOUIS,63128-1520,0,D20,0.0
200870007,RURAL COMPASSION,5517 FARMER BRANCH ROAD 140,OZARK,65721-5315,0,X20,7367208.0
200895794,NEW EVERY MORNING,PO BOX 11014,SPRINGFIELD,65808-1014,0,E40,1401.0
200905464,ST JUDE MANOR INC,1749 GILSINN LANE,FENTON,63026-2008,0,E91,0.0
200911014,MISSOURI PEDIATRIC FOUNDATION INC,PO BOX 1219,JEFFERSON CTY,65102-1219,0,E70,0.0
200925549,FIRST TIME CORRECTIONAL SERVICES OF KC,3320 AGNES AVE,KANSAS CITY,64128-1945,0,I20,0.0
200972208,ADOPTION BY FAMILY THERAPY OF THE OZARKS INC,1310 E KINGSLEY ST STE C,SPRINGFIELD,65804-7238,0,P45,0.0
201023329,HOPES KITCHEN INC,PO BOX 854,KIRKSVILLE,63501-0854,0,K35,0.0
201051179,KANSAS CITY VOLUNTEER LAWYERS & ACCOUNTANTS FOR THE ARTS,PO BOX 413199,KANSAS CITY,64141-3199,0,I80,0.0
201085868,MISSOURI WOMENS LEADERSHIP COALITION,909 W 86TH TER,KANSAS CITY,64114-2730,0,R24,0.0
201086079,MISSOURI WOMENS LEADERSHIP COALITION EDUCATION FUND,909 W 86TH TER,KANSAS CITY,64114-2730,0,B60,0.0
201113617,TAILOR INSTITUTE INCORPORATED,3095 LEXINGTON AVE STE 500,CPE GIRARDEAU,63701-2674,0,G84,82229.0
201117569,URBAN RANGER CORPS,5908 SWOPE PKWY,KANSAS CITY,64130-4241,0,L81,511671.0
201123333,BEN FARRELL MINSTRIES INC,5800 NW PRAIRIE VIEW RD,KANSAS CITY,64151-2764,0,X20,15663.0
201123653,ALL SEASONS FELINE & FRIENDS ANIMALS SANCTUARY,434 OVERLOOK RD,LAKE OZARK,65049-7139,0,D20,0.0
201138256,INTERNATIONAL FAMILY MINISTRY INC,21208 HIGHWAY WW,BOWLING GREEN,63334-4303,0,X21,62380.0
201169629,PEACE VILLA INC,5305 PAGE BLVD,ST LOUIS,63112-3430,0,L21,140340.0
201172262,FRIENDSHIP COMMUNITY CHURCH,PO BOX 237,LANCASTER,63548-0237,0,X21,
201175398,HORIZON NORTH HOUSING INC,5046 PAGE BLVD,ST LOUIS,63113-1643,0,P73,334922.0
201199779,GRACE CHURCH,615 COVENTRY FARM RD,VILLA RIDGE,63089-2432,0,X20,
201205361,CLAY JOHNSON FOUNDATION,9414 NW 86TH TER,KANSAS CITY,64153-1491,0,P85,0.0
201211307,INDIAS FORGOTTEN CHILDREN FOUNDATION,1405 VADERA CT,FENTON,63026-3643,0,P99,0.0
201215246,INSTITUTE FOR INDUSTRIAL AND APPLIED LIFE SCIENCE,4221 MITHCELL AVE,ST JOSEPH,64507-0000,0,B90,571429.0
201231870,CHRIST EXALTED MINISTRIES INC,608 W ELM ST,REPUBLIC,65738-2318,0,X20,
201245835,ESPW-ENCOURAGING SUPPORTING PROMOTING WOMEN INC,11 LEMANS PL,LAKE ST LOUIS,63367-1511,0,P80,0.0
201251502,CROSS CREEK CHURCH,219 W 2ND ST,LE BANON,65536-2903,0,X21,
201265103,DEVON PARK RESTORATION BRANCH OF JESUS CHRISTS CHURCH,824 E DEVON ST,INDEPENDENCE,64055-1635,0,X21,
201270469,ALPHA OMEGA THETA CHRISTIAN FRATERNITY INC,1969 UCEYLE AVE,SAINT LOUIS,63114-2439,0,X20,
201311656,B J DAVIS FOUNDATION,PO BOX 317,HOLTS SUMMIT,65043-0317,0,P60,0.0
201351751,HARVEST OF HOPE FOOD PANTRY INC,1674 HIGHWAY H,FREDERICKTOWN,63645-7356,0,K31,3364.0
201354185,EARTHWIDE SURGICAL FOUNDATION,165 N MERAMEC AVE STE 110,SAINT LOUIS,63105-3772,0,E70,498567.0
201357283,PIERCE CITY SENIOR CITIZENS INC,104 N LOCUST ST,PIERCE CITY,65723-1219,0,P81,39541.0
201391684,ST LOUIS SAMOYED RESCUE,404 ALGONQUIN DR,BALLWIN,63011-2536,0,D20,0.0
201450040,LIFEPOINT CHURCH,51 RIVERDALE RD,OZARK,65721-6756,0,X20,
201461169,FRENCHTOWN DOG PARK ASSOCIATION,PO BOX 13243,SAINT LOUIS,63157-0443,0,N32,0.0
201462463,GATEWAY EVANGELICAL MINISTRIES-GEMS,2104 HUDSON RD,SAINT LOUIS,63136-4407,0,X20,0.0
201482452,LIVING HOPE BRAZILIAN CHURCH OF KANSAS CITY,5507 NW MOONLIGHT MEADOW DR,LEES SUMMIT,64064-1283,0,X20,
201482823,SAVED BY GRACE FELLOWSHIP INC,PO BOX 1661,RAYMORE,64083-1661,0,X21,
201492167,ABOUT OUR KIDS INC,PO BOX 375,LAMAR,64759-0375,0,P30,370083.0
201582086,HFE SHARE IT FORWARD INC,399 SILVER DOLLAR CITY PKWY,BRANSON,65616-6151,0,P99,1518699.0
201582180,PEMISCOT COUNTY COMMUNITY COALITION,PO BOX 91,CARUTHERSVLLE,63830-0091,0,J21,0.0
201592104,ACCOUNTING SUPPORT SERVICES TRAINING INSTITUTE,4119 N HIGHWAY 67,FLORISSANT,63034-2825,0,B28,0.0
201593045,ALTRUSA INTERNATIONAL FOUNDATION INC,PO BOX 1168,SIKESTON,63801-1168,59000000,B92J,0.0
201601066,BLESSED ANNE CATHERINE EMMERICH FOUNDATION,16713 CLAYTON RD,WILDWOOD,63011-1703,0,X20,0.0
201615542,OZARK GATEWAY FIRE CHIEFS ASSOCIATION,100 N WASHINGTON ST,DIAMOND,64840-7303,0,M24,0.0
201615870,GOOD JOURNEY DEVELOPMENT FOUNDATION,PO BOX 23016,SAINT LOUIS,63156-3016,0,P20,67854.0
201619300,ORDER OF CARDINAL MERCIER EDUCATIONAL ENDOWMENT FOUNDATION,146 GREEN NUMBER 12 DRIVE,ST CHARLES,63303-5074,0,B90,135674.0
201647462,NEW DESTINY CHURCH,10727 N AMBASSADOR DR,KANSAS CITY,64153-1216,0,X20,
201653794,SERENDIPITY GERMAN SHEPHERD DOG RESCUE,PO BOX 7432,CHESTERFIELD,63006-7432,0,D20,0.0
201664851,MO EMERGENCY RADIO SERVICES INC,711 S LACLEDE STATION RD APT 2120,SAINT LOUIS,63119-4986,0,M20,0.0
201683979,CATHOLIC HEALTHCARE INTERNATIONAL,2464 TAYLOR ROAD SUITE 317,WILDWOOD,63040-1222,0,X22,0.0
201692623,HILLSBORO CHURCH OF CHRIST,4971 GLADE CHAPEL RD,HILLSBORO,63050-1924,0,X20,
201739520,SUPPORTERS OF JEFFERSON COUNTY DRUG COURT,PO BOX 2478,HILLSBORO,63050-8478,0,F20,13174.0
201752328,LIBERTY GRACE MISSION,PO BOX 287,PINEVILLE,64856-0287,0,P40,0.0
201764882,HOMETOWN VOLUNTEERS INC,11 BENTON DR,MONROE CITY,63456-1448,0,P20,0.0
201770863,ENVIRONMENTAL TASK FORCE OF JASPER AND NEWTON COUNTIES,321 EAST 4TH STREET,JOPLIN,64801-2208,0,C20,0.0
201775252,LIGHTHOUSE CHURCH BLUE SPRINGS INC,1600 SW SMITH ST,BLUE SPRINGS,64015-3546,0,X21,
201800119,FIFTH DISTRICT OF THE AMERICAN LEGION,2361 ENGLEWOOD CT,INDEPENDENCE,64052-3611,0,W30,0.0
201803641,PATCHWORK CREATIVE ARTS MINISTRY,6132 BLUE RIDGE BLVD,RAYTOWN,64133-4149,0,X21,
201810881,RECOVERY CHAPEL,217 W BENNETT ST,SPRINGFIELD,65807-1437,0,F22,54515.0
201819346,KINDRED SPIRITS PET THERAPY,PO BOX 195,WALNUT GROVE,65770-0195,0,P20,0.0
201836870,ST MICHAELS CHURCH OF UNIVERSAL PEACE INC,4301 OLIVE ST,SAINT LOUIS,63108-2644,0,X20,
201840831,LINCOLN-PIKE COUNTIES DRIG COURT FOUNDATION,45 BUSINESS PARK DR,TROY,63379-2830,0,F20,0.0
201846615,DUNAMIS INTERNATIONAL MINISTRIES,2931 SW 12TH TER,LEES SUMMIT,64081-3721,0,X20,0.0
201876315,HAVENHOUSE ST LOUIS,25 PROGRESS PKWY,MARYLAND HTS,63043-3701,0,E80,1155201.0
201877757,HEALING HOUSE INC,4505 SAINT JOHN AVE,KANSAS CITY,64123-1838,0,P99,1796650.0
201911642,BIBLE BAPTIST AID MINISTRY INC,334 E KEARNEY ST STE 333,SPRINGFIELD,65803-3018,0,X20,259969.0
201932525,SEMO ALLIANCE FOR DISABILITY INDEPENDENCE INC,755 S KINGSHIGHWAY ST,CPE GIRARDEAU,63703-7605,0,P82,219648.0
201939453,MILL POND DRIVE SENIOR HOUSING INC,16 N COURT ST,BOWLING GREEN,63334-1534,0,L21,-753563.0
201957662,STOCKTON AREA MINISTERIAL ALLIANCE INC,PO BOX 171,STOCKTON,65785-0171,0,P20,75130.0
201959265,FERGUSON HEIGHTS CHURCH OF CHRIST INC,1239 N ELIZABETH AVE,FERGUSON,63135-1259,0,X20,
201960224,MERENDON MOUNTAIN MISSION,1435 VAN WINKLE ST,JOPLIN,64801-5877,0,X20,130948.0
201965417,ERIK LAWSON MINISTRIES INC,100 MALL PKWY STE 500,WENTZVILLE,63385-4844,0,X21,
202005353,ST JOHNS COMMUNITY SERVICE MINISTRY,PO BOX 26217,SAINT LOUIS,63136-0217,0,P20,57007.0
202011180,LIVING HOPE MINISTRIES,1308 SOUTH ST,LEXINGTON,64067-1426,0,X20,
202015996,FRANZ PARK COMMUNITY ASSOCIATION,PO BOX 434045,SAINT LOUIS,63143-4085,0,P20,0.0
202021790,CASA OF SOUTH CENTRAL MISSOURI-25TH JUDICIAL CIRCUIT,400 N MAIN ST STE 202,ROLLA,65401-3000,0,P30,315044.0
202029427,TRUE LIFE MINISTRIES INC,PO BOX 4,BOONVILLE,65233-0004,0,X20,0.0
202040314,GET HEALTH DESOTO INC,663 VINELAND SCHOOL RD,DESOTO,63020-2569,0,P20,62061.0
202071552,MILITARY SPOUSE CORPORATE CAREER NETWORK INC,10 STONE FALCON CT,LAKE ST LOUIS,63367-2234,0,P20,517333.0
202072866,NAOMIS HOUSE MINISTRIES,13204 EASTERN ST,GRANDVIEW,64030-3341,0,P20,0.0
202084863,DOGGY DOODLES ADOPTIONS,3164 MILISSA LN,SAINT LOUIS,63125-5561,0,D20,0.0
202100104,COMMUNITY LOVE FOR KIDS INC,PO BOX 2391,SPRINGFIELD,65801-2391,0,B90,0.0
202132751,GRAND RIVER EMERGENCY SERVICES INC,PO BOX 105,STANBERRY,64489-0105,0,M20,0.0
202160108,TOBACCO - FREE ST LOUIS,7745 CARONDELET AVE STE 305,CLAYTON,63105-3315,0,E70,5500.0
202172260,CHADS COALITION FOR MENTAL HEALTH,3775 GUMTREE LN,SAINT LOUIS,63129-2233,0,F80,683235.0
202258439,PHELPS COUNTY RESERVE DEPUTIES ASSOCIATION,500 W 2ND ST,ROLLA,65401-3030,0,P58,0.0
202267157,MISSOURI CENTER FOR PATIENT SAFETY,2410 HYDE PARK RD STE A,JEFFERSON CTY,65109-4780,0,E90,714192.0
202294337,CAMP BLUE SKY INC,22505 CHERRY TREE LN,SEDALIA,65301-0278,0,O20,0.0
202294408,MARINEPARENTS COM INC,3208 LEMONE INDUSTRIAL BLVD,COLUMBIA,65201-8244,0,W30,877243.0
202294428,KANSAS CITY QUALITY IMPROVEMENT CONSORTIUM INC,6000 N OAK TRFY STE 300,KANSAS CITY,64118-5175,0,P20,0.0
202297223,RAY ROBINSON MINISTRIES,150 BULL RUN RD,BRANSON,65616-7726,0,X20,
202315070,LIVING WATER WORSHIP CENTER AT BLOOMFIELD INC,PO BOX 702,BLOOMFIELD,63825-0702,0,X21,
202320417,GLASS SLIPPER MINISTRY INC,7711 ELM AVE,RAYTOWN,64138-1663,0,X20,0.0
202335056,KANSAS CITY BIBLE CHURCH,PO BOX 18061,KANSAS CITY,64133-0461,0,X21,
202372696,ST LOUIS LIFE,7700 FORSYTH BLVD STE 1220,CLAYTON,63105-1819,0,L22,1033211.0
202408567,HEART OF MISSOURI CASA,105 E ASH ST STE 102,COLUMBIA,65203-4147,0,I80,328920.0
202409560,BITTERSWEET PLACE,PO BOX 283,WARRENSBURG,64093-0283,0,P40,0.0
202426214,POLK COUNTY HOUSE OF HOPE,PO BOX 223,BOLIVAR,65613-0223,0,I70,980891.0
202470054,METRO ORGANIZATION FOR RACIAL AND ECONOMIC EQUITY INC,3151 OLIVE ST,KANSAS CITY,64109-2156,0,R30,161088.0
202489026,COMFORT FOUNDATION USA INC,PO BOX 220261,SAINT LOUIS,63122-0261,0,X20,148560.0
202519500,CARE OPTIONS OUTREACH INC,2819 UNION BLVD,SAINT LOUIS,63115-1002,0,P28,13439.0
202523211,HOPE HAPPENS INC,200 S HANLEY RD STE 1100,SAINT LOUIS,63105-3496,0,G96,288733.0
202540660,LEGAL SUPPORT SERVICES INC,225 SOUTH MERAMEC AVENUE,CLAYTON,63105-3669,0,I80,0.0
202544684,DIVINE CONNECTIONS WORLD WIDE MINISTRIES,601 E 31ST ST,KANSAS CITY,64109-1437,0,X20,
202549276,ST LOUIS REGIONAL CRIME COMMISSION,7900 FORSYTH BLVD,SAINT LOUIS,63105-3809,0,I20,178397.0
202577841,WHETSTONE BOYS RANCH,6850 COUNTY ROAD 2660,MOUNTAIN VIEW,65548-8146,0,P73,756666.0
202586821,WATERED GARDENS,531 KENTUCKY AVE,JOPLIN,64801-2218,0,P20,754023.0
202597812,ADAIR COUNTY FIRE,3915 N LINCOLN ST,KIRKSVILLE,63501-2182,0,M24,101885.0
202604243,INNER CITY YOUTH TUTORING INC,4579 LACLEDE AVE STE 144,SAINT LOUIS,63108-2103,0,B90,0.0
202615140,GLOBAL REACH UNITY CORPORATION,17103 WILDHORSE CREEK RD CHESTERFIE,CHESTERFIELD,63017-0000,0,P20,0.0
202622550,FIGHT COLORECTAL CANCER INC,134 WEST PARK CENTRAL SQUARE SUITE,SPRINGFIELD,65806-1339,0,G30,2295534.0
202625502,BOOKS FOR PEACE INC,801 NE JAMESTOWN CT,BLUE SPRINGS,64014-1847,0,P20,
202627725,STANDING IN THE GAP INC,PO BOX 515,SEYMOUR,65746-0515,0,X20,0.0
202650975,CROSS CULTURAL DISCIPLING MISSION INC,3300 E 13TH ST,JOPLIN,64801-5825,0,X20,
202657076,XAVIERS HEART TO HEART FOUNDATION,1321 SW 22ND ST,BLUE SPRINGS,64015-4735,0,B90,24.0
202704258,PARKLAND PREGNANCY RESOURCE CENTER,815 E MAIN ST,PARK HILLS,63601-2715,0,P46,214076.0
202723047,COALITION FOR HEALTHY AFRICAN AMERICAN RELATIONSHIPS & MARRIAGES,4730 MARGARETTA AVE,SAINT LOUIS,63115-2151,0,P46,0.0
202733120,SOULARD SAFETY PROGRAM INC,1728 S BROADWAY,SAINT LOUIS,63104-4049,0,I20,0.0
202735855,HARPER HOMEMAKERS CLUB,11455 COUNTY ROAD 85,QUINCY,65735-8750,0,P99,450.0
202764888,THE MARINE MESS ORGANIZATION,686 MINNESOTA AVE,FT LEONARD WD,65473-8847,0,W30,30312.0
202765570,DIGITAL EDUCATION TECHNOLOGY FUND INC,725 DEER CREEK RD,JEFFERSON CTY,65109-6516,0,B90,0.0
202771652,RBB&TC,PO BOX 4096,CHESTERFIELD,63006-4096,0,N30,73985.0
202789339,CITIZENS AGAINST METHAMPHETAMINE FRANKLIN COUNTY,11 E VINE ST,SULLIVAN,63080-2027,0,F21,0.0
202793837,DOGWOOD ELEMENTARY SCHOOL PARENT- TEACHER ORGANIZATION,1400 CEDAR WOOD PKWY,KEARNEY,64060-8866,0,B94,0.0
202840480,NEIGHBOR TO NEIGHBOR FOUNDATION,PO BOX 240288,KANSAS CITY,64124-0288,0,P20,0.0
202879000,WALNUT STREET DAY SCHOOL,2505 E WALNUT ST,COLUMBIA,65201-6432,0,P33,447294.0
